Date,AAPL,BAC,DFS,META,RIVN,TSLA
2018-03-05 00:00:00+00:00,41.76668930053711,27.495643615722656,66.29346466064453,179.85845947265625,100.7300033569336,22.22333335876465
2018-03-06 00:00:00+00:00,41.73125457763672,27.478534698486328,66.06979370117188,179.24034118652344,100.7300033569336,21.8799991607666
2018-03-07 00:00:00+00:00,41.3438606262207,27.538433074951172,65.91496276855469,183.15853881835935,100.7300033569336,22.15333366394043
2018-03-08 00:00:00+00:00,41.79502868652344,27.55554962158203,66.31924438476562,181.79263305664065,100.7300033569336,21.940000534057617
2018-03-09 00:00:00+00:00,42.51311492919922,28.000545501708984,67.45470428466797,184.67396545410156,100.7300033569336,21.81133270263672
2018-03-12 00:00:00+00:00,42.92412185668945,28.10323715209961,67.22242736816406,184.2053680419922,100.7300033569336,23.034000396728516
2018-03-13 00:00:00+00:00,42.5107421875,27.692472457885746,66.51710510253906,181.3340301513672,100.7300033569336,22.78933334350586
2018-03-14 00:00:00+00:00,42.14934539794922,27.504207611083984,65.76876068115234,183.63710021972656,100.7300033569336,21.775333404541016
2018-03-15 00:00:00+00:00,42.198951721191406,27.46997833251953,64.83113861083984,183.30807495117188,100.7300033569336,21.706666946411133
2018-03-16 00:00:00+00:00,42.050148010253906,27.529874801635746,65.83756256103516,184.5343780517578,100.7300033569336,21.42333221435547
2018-03-19 00:00:00+00:00,41.40764617919922,27.36728286743164,65.40747833251953,172.04200744628906,100.7300033569336,20.90399932861328
2018-03-20 00:00:00+00:00,41.39348220825195,27.36728286743164,64.82256317138672,167.64524841308594,100.7300033569336,20.703332901000977
2018-03-21 00:00:00+00:00,40.45572662353515,27.27315139770508,64.39250183105469,168.8815155029297,100.7300033569336,21.10199928283691
2018-03-22 00:00:00+00:00,39.88408660888672,26.143545150756836,61.8377685546875,164.39503479003906,100.7300033569336,20.606666564941406
2018-03-23 00:00:00+00:00,38.960506439208984,24.962589263916016,60.27226257324219,158.9115447998047,100.7300033569336,20.1026668548584
2018-03-26 00:00:00+00:00,40.81004333496094,26.04941177368164,61.75175094604492,159.5795135498047,100.7300033569336,20.278667449951172
2018-03-27 00:00:00+00:00,39.76362228393555,25.26210594177246,60.40988540649414,151.7630615234375,100.7300033569336,18.61199951171875
2018-03-28 00:00:00+00:00,39.32427978515625,25.15085792541504,60.4528923034668,152.57061767578125,100.7300033569336,17.185333251953125
2018-03-29 00:00:00+00:00,39.631351470947266,25.66431427001953,61.8721809387207,159.31033325195312,100.7300033569336,17.742000579833984
2018-04-02 00:00:00+00:00,39.37150955200195,25.082399368286133,59.85078048706055,154.9235382080078,100.7300033569336,16.832000732421875
2018-04-03 00:00:00+00:00,39.77544021606445,25.322010040283203,60.72814178466797,155.64137268066406,100.7300033569336,17.8353328704834
2018-04-04 00:00:00+00:00,40.53602600097656,25.570180892944336,61.66574478149414,154.63441467285156,100.7300033569336,19.12933349609375
2018-04-05 00:00:00+00:00,40.8171272277832,25.946712493896484,62.04420471191406,158.86167907714844,100.7300033569336,20.381332397460938
2018-04-06 00:00:00+00:00,39.773067474365234,25.35624122619629,60.50450134277344,156.7281036376953,100.7300033569336,19.953332901000977
2018-04-09 00:00:00+00:00,40.16753387451172,25.56162452697754,60.78834915161133,157.45591735839844,100.7300033569336,19.310667037963867
2018-04-10 00:00:00+00:00,40.92341613769531,26.08363342285156,61.84638214111328,164.54458618164062,100.7300033569336,20.31333351135254
2018-04-11 00:00:00+00:00,40.732086181640625,25.587297439575195,60.9861946105957,165.8207550048828,100.7300033569336,20.062000274658203
2018-04-12 00:00:00+00:00,41.133644104003906,26.229116439819336,61.59691619873047,163.3780975341797,100.7300033569336,19.60533332824707
2018-04-13 00:00:00+00:00,41.27299880981445,25.501720428466797,60.67652893066406,164.02615356445312,100.7300033569336,20.022666931152344
2018-04-16 00:00:00+00:00,41.53046798706055,25.612972259521484,61.553916931152344,164.335205078125,100.7300033569336,19.413999557495117
2018-04-17 00:00:00+00:00,42.102108001708984,25.707107543945312,61.86357116699219,168.15370178222656,100.7300033569336,19.179332733154297
2018-04-18 00:00:00+00:00,42.00761413574219,25.27066421508789,62.00980758666992,165.86061096191406,100.7300033569336,19.55666732788086
2018-04-19 00:00:00+00:00,40.8171272277832,25.826913833618164,63.04201889038086,167.59539794921875,100.7300033569336,20.005332946777344
2018-04-20 00:00:00+00:00,39.14475631713867,25.895374298095703,63.06779479980469,165.7808380126953,100.7300033569336,19.34933280944824
2018-04-23 00:00:00+00:00,39.031375885009766,25.946712493896484,63.0592155456543,165.34217834472656,100.7300033569336,18.891332626342773
2018-04-24 00:00:00+00:00,38.48808670043945,25.835468292236328,62.70653533935547,159.2106475830078,100.7300033569336,18.8973331451416
2018-04-25 00:00:00+00:00,38.65580749511719,25.792680740356445,61.81196212768555,159.2106475830078,100.7300033569336,18.71266746520996
2018-04-26 00:00:00+00:00,38.79043960571289,25.732776641845703,62.25065612792969,173.63720703125,100.7300033569336,19.031999588012695
2018-04-27 00:00:00+00:00,38.34164047241211,25.801239013671875,61.261451721191406,173.06890869140625,100.7300033569336,19.60533332824707
2018-04-30 00:00:00+00:00,39.03609085083008,25.60441017150879,61.28726577758789,171.4836883544922,100.7300033569336,19.593332290649418
2018-05-01 00:00:00+00:00,39.94314956665039,25.630081176757812,60.659332275390625,173.33810424804688,100.7300033569336,19.994667053222656
2018-05-02 00:00:00+00:00,41.707637786865234,25.31344985961914,60.64212417602539,175.54147338867188,100.7300033569336,20.07666778564453
2018-05-03 00:00:00+00:00,41.7832145690918,24.988269805908203,59.86798477172851,173.49761962890625,100.7300033569336,18.963333129882812
2018-05-04 00:00:00+00:00,43.422515869140625,25.07383155822754,60.96039962768555,176.07984924316406,100.7300033569336,19.606000900268555
2018-05-07 00:00:00+00:00,43.73667907714844,25.36479949951172,61.79474639892578,177.43576049804688,100.7300033569336,20.184667587280273
2018-05-08 00:00:00+00:00,43.946903228759766,25.612972259521484,62.68073272705078,178.38290405273438,100.7300033569336,20.131332397460938
2018-05-09 00:00:00+00:00,44.25634002685547,26.28902053833008,63.755950927734375,182.11167907714844,100.7300033569336,20.456666946411133
2018-05-10 00:00:00+00:00,44.88938522338867,26.43450355529785,64.40968322753906,184.9730682373047,100.7300033569336,20.334667205810547
2018-05-11 00:00:00+00:00,44.71865463256836,26.460174560546875,64.83113861083984,186.42868041992188,100.7300033569336,20.070667266845703
2018-05-14 00:00:00+00:00,44.61432647705078,26.63132667541504,64.89997863769531,186.07974243164065,100.7300033569336,19.46466636657715
2018-05-15 00:00:00+00:00,44.20884704589844,26.71690368652344,65.63971710205078,183.76670837402344,100.7300033569336,18.94533348083496
2018-05-16 00:00:00+00:00,44.621437072753906,26.579978942871097,66.60313415527344,182.65005493164065,100.7300033569336,19.09866714477539
2018-05-17 00:00:00+00:00,44.33926773071289,26.366039276123047,66.94717407226562,183.20838928222656,100.7300033569336,18.96933364868164
2018-05-18 00:00:00+00:00,44.17802810668945,25.895374298095703,66.43110656738281,182.1316070556641,100.7300033569336,18.454666137695312
2018-05-21 00:00:00+00:00,44.49102783203125,26.143545150756836,66.94717407226562,183.93618774414065,100.7300033569336,18.965999603271484
2018-05-22 00:00:00+00:00,44.37957382202149,26.43450355529785,67.28265380859375,183.24826049804688,100.7300033569336,18.333999633789062
2018-05-23 00:00:00+00:00,44.66412353515625,26.04941177368164,66.63465118408203,186.3389587402344,100.7300033569336,18.60466766357422
2018-05-24 00:00:00+00:00,44.61432647705078,25.85258102416992,66.46184539794922,185.37185668945312,100.7300033569336,18.523332595825195
2018-05-25 00:00:00+00:00,44.71630096435547,25.80979347229004,65.66690826416016,184.36488342285156,100.7300033569336,18.59000015258789
2018-05-29 00:00:00+00:00,44.555049896240234,24.782880783081055,62.91060256958008,185.18243408203125,100.7300033569336,18.917333602905273
2018-05-30 00:00:00+00:00,44.460205078125,25.23643684387207,63.921539306640625,187.1066436767578,100.7300033569336,19.447999954223633
2018-05-31 00:00:00+00:00,44.310813903808594,24.952880859375,63.817867279052734,191.20431518554688,100.7300033569336,18.98200035095215
2018-06-01 00:00:00+00:00,45.10990905761719,25.262210845947266,63.94747543334961,193.40768432617188,100.7300033569336,19.454666137695312
2018-06-04 00:00:00+00:00,45.4869384765625,25.262210845947266,64.768310546875,192.6997985839844,100.7300033569336,19.78266716003418
2018-06-05 00:00:00+00:00,45.837860107421875,25.021617889404297,64.35356903076172,192.36082458496097,100.7300033569336,19.408666610717773
2018-06-06 00:00:00+00:00,45.99674224853515,25.812135696411133,65.17439270019531,190.765625,100.7300033569336,21.299999237060547
2018-06-07 00:00:00+00:00,45.87343978881836,25.855104446411133,65.26945495605469,187.6151123046875,100.7300033569336,21.07266616821289
2018-06-08 00:00:00+00:00,45.45610046386719,25.786361694335938,65.1312026977539,188.53236389160156,100.7300033569336,21.17733383178711
2018-06-11 00:00:00+00:00,45.34465789794922,25.82932472229004,65.03614807128906,190.96502685546875,100.7300033569336,22.13999938964844
2018-06-12 00:00:00+00:00,45.593624114990234,25.69183921813965,65.07071685791016,191.8224334716797,100.7300033569336,22.851333618164062
2018-06-13 00:00:00+00:00,45.21898651123047,25.64028549194336,64.66464233398438,191.8324279785156,100.7300033569336,22.985332489013672
2018-06-14 00:00:00+00:00,45.242698669433594,25.34813690185547,64.97566223144531,196.21920776367188,100.7300033569336,23.847999572753903
2018-06-15 00:00:00+00:00,44.77793502807617,25.159101486206055,64.43132019042969,195.26210021972656,100.7300033569336,23.878000259399418
2018-06-18 00:00:00+00:00,44.75421524047851,25.262210845947266,64.44860076904297,197.71470642089844,100.7300033569336,24.722000122070312
2018-06-19 00:00:00+00:00,44.031005859375,25.141916275024418,63.886993408203125,196.8971710205078,100.7300033569336,23.503332138061523
2018-06-20 00:00:00+00:00,44.22306823730469,25.12472915649414,63.394508361816406,201.3936309814453,100.7300033569336,24.14800071716309
2018-06-21 00:00:00+00:00,43.97647476196289,25.167694091796875,63.100704193115234,200.8951416015625,100.7300033569336,23.167333602905273
2018-06-22 00:00:00+00:00,43.848426818847656,24.909915924072266,63.43769836425781,201.13441467285156,100.7300033569336,22.242000579833984
2018-06-25 00:00:00+00:00,43.19633865356445,24.47169303894043,62.46131896972656,195.76058959960935,100.7300033569336,22.200666427612305
2018-06-26 00:00:00+00:00,43.732234954833984,24.523252487182617,61.6837043762207,198.4026336669922,100.7300033569336,22.799999237060547
2018-06-27 00:00:00+00:00,43.668212890625,24.26546859741211,60.56907653808594,195.2521209716797,100.7300033569336,22.96666717529297
2018-06-28 00:00:00+00:00,43.985958099365234,24.634950637817383,60.62092208862305,195.64093017578125,100.7300033569336,23.32866668701172
2018-06-29 00:00:00+00:00,43.89347457885742,24.222509384155273,60.83693313598633,193.73667907714844,100.7300033569336,22.86333274841309
2018-07-02 00:00:00+00:00,44.38431930541992,24.29984474182129,61.476314544677734,196.76756286621097,100.7300033569336,22.33799934387207
2018-07-03 00:00:00+00:00,43.611297607421875,23.870220184326172,60.949256896972656,192.1514587402344,100.7300033569336,20.724000930786133
2018-07-05 00:00:00+00:00,43.96224594116211,23.99050521850586,60.98383712768555,197.85427856445312,100.7300033569336,20.610666275024418
2018-07-06 00:00:00+00:00,44.5716438293457,24.08502960205078,60.86285781860352,202.6199188232422,100.7300033569336,20.593332290649418
2018-07-09 00:00:00+00:00,45.19053649902344,24.961469650268555,62.228031158447266,204.1254119873047,100.7300033569336,21.233999252319336
2018-07-10 00:00:00+00:00,45.135990142822266,24.772436141967773,61.847862243652344,202.9290008544922,100.7300033569336,21.49799919128418
2018-07-11 00:00:00+00:00,44.55031204223633,24.64354705810547,61.554080963134766,201.93199157714844,100.7300033569336,21.263999938964844
2018-07-12 00:00:00+00:00,45.2972297668457,24.72088050842285,61.32942962646485,206.29884338378903,100.7300033569336,21.11400032043457
2018-07-13 00:00:00+00:00,45.36836242675781,24.531837463378903,60.38763046264648,206.6976623535156,100.7300033569336,21.257999420166016
2018-07-16 00:00:00+00:00,45.268775939941406,25.58872985839844,60.96653747558594,206.60792541503903,100.7300033569336,20.67333221435547
2018-07-17 00:00:00+00:00,45.396827697753906,25.786361694335938,61.4331169128418,209.35964965820312,100.7300033569336,21.512666702270508
2018-07-18 00:00:00+00:00,45.14784240722656,25.889469146728516,62.288516998291016,208.7315368652344,100.7300033569336,21.59000015258789
2018-07-19 00:00:00+00:00,45.49878692626953,25.494211196899418,61.787376403808594,207.46533203125,100.7300033569336,21.34866714477539
2018-07-20 00:00:00+00:00,45.39445114135742,25.889469146728516,62.26258087158203,209.3097991943359,100.7300033569336,20.905332565307617
2018-07-23 00:00:00+00:00,45.43476486206055,26.422204971313477,63.18710708618164,210.27688598632812,100.7300033569336,20.213333129882812
2018-07-24 00:00:00+00:00,45.764366149902344,26.490947723388672,63.169822692871094,214.02560424804688,100.7300033569336,19.82866668701172
2018-07-25 00:00:00+00:00,46.195926666259766,26.697174072265625,62.85013198852539,216.84710693359375,100.7300033569336,20.582666397094727
2018-07-26 00:00:00+00:00,46.05128479003906,26.585474014282227,62.15891647338867,175.7308807373047,100.7300033569336,20.44333267211914
2018-07-27 00:00:00+00:00,45.28537368774414,26.688581466674805,63.213043212890625,174.36500549316406,100.7300033569336,19.812000274658203
2018-07-30 00:00:00+00:00,45.03166198730469,26.90339469909668,62.124359130859375,170.54649353027344,100.7300033569336,19.344667434692383
2018-07-31 00:00:00+00:00,45.12175369262695,26.533912658691406,61.70096206665039,172.06195068359375,100.7300033569336,19.875999450683594
2018-08-01 00:00:00+00:00,47.77989196777344,26.85183334350586,61.787376403808594,171.13473510742188,100.7300033569336,20.055999755859375
2018-08-02 00:00:00+00:00,49.176536560058594,26.87761688232422,62.08115005493164,175.84054565429688,100.7300033569336,23.30266761779785
2018-08-03 00:00:00+00:00,49.31880569458008,27.07524681091309,63.36854934692383,177.24632263183594,100.7300033569336,23.211332321166992
2018-08-06 00:00:00+00:00,49.57490158081055,27.083843231201172,63.19575881958008,185.1325836181641,100.7300033569336,22.799333572387695
2018-08-07 00:00:00+00:00,49.110137939453125,27.07524681091309,64.63005828857422,183.25823974609375,100.7300033569336,25.30466651916504
2018-08-08 00:00:00+00:00,49.143333435058594,27.324434280395508,65.23489379882812,184.6241149902344,100.7300033569336,24.689332962036133
2018-08-09 00:00:00+00:00,49.52984619140625,27.152578353881836,65.38176727294922,182.54037475585935,100.7300033569336,23.496667861938477
2018-08-10 00:00:00+00:00,49.38231658935547,26.800283432006836,64.38812255859375,179.7188720703125,100.7300033569336,23.69933319091797
2018-08-13 00:00:00+00:00,49.701175689697266,26.190210342407227,64.2239761352539,179.509521484375,100.7300033569336,23.76066780090332
2018-08-14 00:00:00+00:00,49.91056442260742,26.45657730102539,65.41634368896484,180.5663299560547,100.7300033569336,23.176000595092773
2018-08-15 00:00:00+00:00,50.02716064453125,26.087100982666016,65.14848327636719,178.99107360839844,100.7300033569336,22.57933235168457
2018-08-16 00:00:00+00:00,50.76006317138672,26.39642906188965,66.79015350341797,174.17556762695312,100.7300033569336,22.36333274841309
2018-08-17 00:00:00+00:00,51.77374649047851,26.41361618041992,67.32586669921875,173.27828979492188,100.7300033569336,20.36666679382324
2018-08-20 00:00:00+00:00,51.26927947998047,26.525320053100582,67.8442611694336,171.98219299316406,100.7300033569336,20.562667846679688
2018-08-21 00:00:00+00:00,51.16934585571289,26.654211044311523,68.46638488769531,172.10182189941406,100.7300033569336,21.459999084472656
2018-08-22 00:00:00+00:00,51.17171859741211,26.619842529296875,68.50111389160156,173.1187744140625,100.7300033569336,21.44266700744629
2018-08-23 00:00:00+00:00,51.27642059326172,26.499540328979492,67.65876007080078,172.3809814453125,100.7300033569336,21.34000015258789
2018-08-24 00:00:00+00:00,51.43584060668945,26.54250717163086,67.97138214111328,174.125732421875,100.7300033569336,21.521333694458008
2018-08-27 00:00:00+00:00,51.859405517578125,26.90339469909668,68.6574478149414,176.9272918701172,100.7300033569336,21.284666061401367
2018-08-28 00:00:00+00:00,52.278202056884766,26.86902618408203,68.17113494873047,175.7308807373047,100.7300033569336,20.790666580200195
2018-08-29 00:00:00+00:00,53.05867767333984,26.75732421875,68.18848419189453,175.37197875976562,100.7300033569336,20.333999633789062
2018-08-30 00:00:00+00:00,53.54648971557617,26.645618438720703,67.60665130615234,177.10675048828125,100.7300033569336,20.209999084472656
2018-08-31 00:00:00+00:00,54.16516876220703,26.57687759399414,67.84112548828125,175.20248413085938,100.7300033569336,20.110666275024418
2018-09-04 00:00:00+00:00,54.338871002197266,26.75732421875,68.2406005859375,170.64620971679688,100.7300033569336,19.26333236694336
2018-09-05 00:00:00+00:00,53.98431396484375,26.791690826416016,68.19717407226562,166.6781463623047,100.7300033569336,18.715999603271484
2018-09-06 00:00:00+00:00,53.08724212646485,26.63627815246582,67.50244140625,162.0421142578125,100.7300033569336,18.729999542236328
2018-09-07 00:00:00+00:00,52.65892791748047,26.644914627075195,67.26797485351562,162.55056762695312,100.7300033569336,17.549333572387695
2018-09-10 00:00:00+00:00,51.952205657958984,26.61037254333496,67.84979248046875,163.68714904785156,100.7300033569336,19.03333282470703
2018-09-11 00:00:00+00:00,53.26570510864258,26.63627815246582,68.50111389160156,165.44186401367188,100.7300033569336,18.62933349609375
2018-09-12 00:00:00+00:00,52.60420227050781,26.27364158630371,67.36349487304688,161.51368713378906,100.7300033569336,19.36933326721191
2018-09-13 00:00:00+00:00,53.8748664855957,26.02325439453125,66.95531463623047,160.87562561035156,100.7300033569336,19.297332763671875
2018-09-14 00:00:00+00:00,53.26332473754883,26.22183609008789,67.59796142578125,161.83274841308594,100.7300033569336,19.68000030517578
2018-09-17 00:00:00+00:00,51.84512710571289,26.14413833618164,67.35482788085938,160.0979766845703,100.7300033569336,19.6560001373291
2018-09-18 00:00:00+00:00,51.930789947509766,26.08369255065918,67.98876190185547,159.8188018798828,100.7300033569336,18.997333526611328
2018-09-19 00:00:00+00:00,51.96173095703125,26.765790939331055,68.39691925048828,162.5705108642578,100.7300033569336,19.934667587280273
2018-09-20 00:00:00+00:00,52.356727600097656,26.92983627319336,68.9093017578125,165.52163696289062,100.7300033569336,19.8886661529541
2018-09-21 00:00:00+00:00,51.79277420043945,26.79169273376465,69.46507263183594,162.44090270996094,100.7300033569336,19.940000534057617
2018-09-24 00:00:00+00:00,52.53757095336914,26.541305541992188,68.44902801513672,164.91348266601562,100.7300033569336,19.978666305541992
2018-09-25 00:00:00+00:00,52.87070083618164,26.48086166381836,68.25797271728516,164.41497802734375,100.7300033569336,20.06599998474121
2018-09-26 00:00:00+00:00,52.44952392578125,26.014619827270508,67.25061798095703,166.4488525390625,100.7300033569336,20.6386661529541
2018-09-27 00:00:00+00:00,53.52744674682617,25.850570678710938,66.95531463623047,168.3331756591797,100.7300033569336,20.501333236694336
2018-09-28 00:00:00+00:00,53.71543502807617,25.43613624572754,66.39085388183594,163.96632385253906,100.7300033569336,17.65133285522461
2018-10-01 00:00:00+00:00,54.07710647583008,25.60018539428711,66.6340103149414,161.952392578125,100.7300033569336,20.713333129882812
2018-10-02 00:00:00+00:00,54.55778503417969,25.53973960876465,67.15506744384766,158.8517303466797,100.7300033569336,20.06800079345703
2018-10-03 00:00:00+00:00,55.22166442871094,25.902374267578125,67.74559020996094,161.94239807128906,100.7300033569336,19.65333366394043
2018-10-04 00:00:00+00:00,54.25083541870117,26.27364158630371,67.5111312866211,158.37315368652344,100.7300033569336,18.788667678833008
2018-10-05 00:00:00+00:00,53.37040328979492,26.100963592529297,66.7121810913086,156.85772705078125,100.7300033569336,17.463333129882812
2018-10-08 00:00:00+00:00,53.24666213989258,26.135498046875,66.86849212646484,156.7779541015625,100.7300033569336,16.70400047302246
2018-10-09 00:00:00+00:00,53.98431396484375,25.88511085510254,66.5124282836914,157.42601013183594,100.7300033569336,17.520000457763672
2018-10-10 00:00:00+00:00,51.48344421386719,25.246187210083008,65.58323669433594,150.9255828857422,100.7300033569336,17.125333786010742
2018-10-11 00:00:00+00:00,51.02894973754883,24.48637962341309,64.41954040527344,152.88967895507812,100.7300033569336,16.815332412719727
2018-10-12 00:00:00+00:00,52.85165786743164,24.57272148132324,64.73219299316406,153.27850341796875,100.7300033569336,17.25200080871582
2018-10-15 00:00:00+00:00,51.72139358520508,24.106481552124023,64.27193450927734,153.05917358398438,100.7300033569336,17.305999755859375
2018-10-16 00:00:00+00:00,52.86117935180664,24.63316345214844,65.65269470214844,158.30337524414062,100.7300033569336,18.439332962036133
2018-10-17 00:00:00+00:00,52.63274765014648,24.95262336730957,65.90454864501953,158.9414520263672,100.7300033569336,18.118667602539062
2018-10-18 00:00:00+00:00,51.40252685546875,24.39140510559082,65.07954406738281,154.4549560546875,100.7300033569336,17.5939998626709
2018-10-19 00:00:00+00:00,52.18539810180664,24.451839447021484,66.02613830566406,153.5875701904297,100.7300033569336,17.333332061767578
2018-10-22 00:00:00+00:00,52.50425338745117,23.640235900878903,64.5411376953125,154.31536865234375,100.7300033569336,17.39666748046875
2018-10-23 00:00:00+00:00,52.99919128417969,23.329410552978516,64.27193450927734,153.92654418945312,100.7300033569336,19.60933303833008
2018-10-24 00:00:00+00:00,51.18122863769531,22.612770080566406,62.830318450927734,145.6016082763672,100.7300033569336,19.233333587646484
2018-10-25 00:00:00+00:00,52.3019905090332,22.95813751220703,63.58585739135742,150.4968719482422,100.7300033569336,20.99066734313965
2018-10-26 00:00:00+00:00,51.46915817260742,22.78546142578125,58.54901885986328,144.93360900878906,100.7300033569336,22.059999465942383
2018-10-29 00:00:00+00:00,50.503082275390625,22.97540855407715,58.98321533203125,141.66346740722656,100.7300033569336,22.323333740234375
2018-10-30 00:00:00+00:00,50.75529861450195,23.1221923828125,60.07742691040039,145.78106689453125,100.7300033569336,21.99333381652832
2018-10-31 00:00:00+00:00,52.07832336425781,23.74384307861328,60.50295639038086,151.33433532714844,100.7300033569336,22.488000869750977
2018-11-01 00:00:00+00:00,52.87784194946289,24.011505126953125,60.88507080078125,151.2944793701172,100.7300033569336,22.95199966430664
2018-11-02 00:00:00+00:00,49.37041473388672,24.080575942993164,59.695316314697266,149.898681640625,100.7300033569336,23.0939998626709
2018-11-05 00:00:00+00:00,47.9688720703125,24.22735595703125,60.07742691040039,148.23367309570312,100.7300033569336,22.760000228881836
