Date,Optimized Portfolio,Equal-Weighted Portfolio
2018-04-04 00:00:00+00:00,0.9956589125343528,0.9522378044621561
2018-04-05 00:00:00+00:00,1.0046772733927618,0.9713751841665326
2018-04-06 00:00:00+00:00,0.9868687460783375,0.9539580629552543
2018-04-09 00:00:00+00:00,0.9933718688921809,0.953186078825317
2018-04-10 00:00:00+00:00,1.0094583938734811,0.9775857318002018
2018-04-11 00:00:00+00:00,1.0014825881604594,0.9707052446788587
2018-04-12 00:00:00+00:00,1.0129828323556833,0.9719125787651116
2018-04-13 00:00:00+00:00,1.0045795329959881,0.9696393896999758
2018-04-16 00:00:00+00:00,1.008430601011875,0.9690812093801565
2018-04-17 00:00:00+00:00,1.0158820583948132,0.9745110983626963
2018-04-18 00:00:00+00:00,1.0083044304980313,0.9727535785950021
2018-04-19 00:00:00+00:00,1.0065222788852701,0.9798415397597933
2018-04-20 00:00:00+00:00,0.9922882854757413,0.96652696887104
2018-04-23 00:00:00+00:00,0.9918205435547005,0.9621186319401038
2018-04-24 00:00:00+00:00,0.9834957790327828,0.9524067178646156
2018-04-25 00:00:00+00:00,0.9844419521947005,0.9490198800705387
2018-04-26 00:00:00+00:00,0.9895909522198935,0.9673574132473506
2018-04-27 00:00:00+00:00,0.9862899350285159,0.9676882212799406
2018-04-30 00:00:00+00:00,0.9894968911424744,0.9678709985865552
2018-05-01 00:00:00+00:00,0.998546046759242,0.9751768845059967
2018-05-02 00:00:00+00:00,1.010507904626198,0.9830351745494335
2018-05-03 00:00:00+00:00,1.0059883760648918,0.9681426709373394
2018-05-04 00:00:00+00:00,1.02195122942338,0.9858399998049636
2018-05-07 00:00:00+00:00,1.0291347470228167,0.9972989931184212
2018-05-08 00:00:00+00:00,1.0346999811457247,1.0025554045474103
2018-05-09 00:00:00+00:00,1.0479827892848184,1.0172016720395471
2018-05-10 00:00:00+00:00,1.0561895994031636,1.023955920237996
2018-05-11 00:00:00+00:00,1.055568725289078,1.023716600785324
2018-05-14 00:00:00+00:00,1.0569819392742656,1.0191324114380274
2018-05-15 00:00:00+00:00,1.054074523495585,1.0134272812486493
2018-05-16 00:00:00+00:00,1.0553241363003723,1.0169577376964973
2018-05-17 00:00:00+00:00,1.0501621121354998,1.0147675470634427
2018-05-18 00:00:00+00:00,1.0419231952226993,1.0042469148827216
2018-05-21 00:00:00+00:00,1.0485770837581716,1.0146329503784848
2018-05-22 00:00:00+00:00,1.0515233787782188,1.0106712257038155
2018-05-23 00:00:00+00:00,1.0494895957746835,1.0130028881658992
2018-05-24 00:00:00+00:00,1.0460114276828312,1.0094867416280864
2018-05-25 00:00:00+00:00,1.0459497173370558,1.007272055289492
2018-05-29 00:00:00+00:00,1.0302985244704257,0.9966410719693101
2018-05-30 00:00:00+00:00,1.036689435361991,1.0083822736277563
2018-05-31 00:00:00+00:00,1.032586380785673,1.0053102254278374
2018-06-01 00:00:00+00:00,1.0442852037530062,1.0168521431548232
2018-06-04 00:00:00+00:00,1.0471699743857843,1.0226810432591649
2018-06-05 00:00:00+00:00,1.046440131930379,1.0177590399036358
2018-06-06 00:00:00+00:00,1.0588318017952576,1.0409927092335345
2018-06-07 00:00:00+00:00,1.0575160512082544,1.0363524089964964
2018-06-08 00:00:00+00:00,1.0534031123078749,1.0356582987910334
2018-06-11 00:00:00+00:00,1.0538253347952362,1.0453443864314114
2018-06-12 00:00:00+00:00,1.0541605076201992,1.0518460795179034
2018-06-13 00:00:00+00:00,1.050358921926377,1.0499969390692097
2018-06-14 00:00:00+00:00,1.0476409921287626,1.0595062304373508
2018-06-15 00:00:00+00:00,1.040828403502781,1.054256796634764
2018-06-18 00:00:00+00:00,1.0428201930627883,1.0633486539118266
2018-06-19 00:00:00+00:00,1.0348920720174075,1.0486274322588183
2018-06-20 00:00:00+00:00,1.037496251097215,1.0567079965660868
2018-06-21 00:00:00+00:00,1.035934167542914,1.0476226864593008
2018-06-22 00:00:00+00:00,1.031219553684834,1.0394924654317153
2018-06-25 00:00:00+00:00,1.0179830417813036,1.0262509183032764
2018-06-26 00:00:00+00:00,1.023930790134448,1.0335297545984763
2018-06-27 00:00:00+00:00,1.0187706783994177,1.0268780921070648
2018-06-28 00:00:00+00:00,1.0269292691478156,1.0339143044558585
2018-06-29 00:00:00+00:00,1.0196181964953597,1.026166555683211
2018-07-02 00:00:00+00:00,1.0256379128979398,1.0291684916729678
2018-07-03 00:00:00+00:00,1.0116954727644205,1.0052603585899376
2018-07-05 00:00:00+00:00,1.0179537889584613,1.0116041690552688
2018-07-06 00:00:00+00:00,1.0256510159324876,1.0181903402190913
2018-07-09 00:00:00+00:00,1.0441545583003102,1.0370685424545814
2018-07-10 00:00:00+00:00,1.0406166447347966,1.0356308891290922
2018-07-11 00:00:00+00:00,1.0336736917219225,1.0289464724027186
2018-07-12 00:00:00+00:00,1.0421264796147274,1.0342327426304683
2018-07-13 00:00:00+00:00,1.0400236160836265,1.0320470884777788
2018-07-16 00:00:00+00:00,1.054871767686723,1.0359235241660774
2018-07-17 00:00:00+00:00,1.0595243450690865,1.0483759429215465
2018-07-18 00:00:00+00:00,1.0587823503414937,1.0506531200135292
2018-07-19 00:00:00+00:00,1.0556962233554295,1.0449124276721111
2018-07-20 00:00:00+00:00,1.0610657312837803,1.0464842792177704
2018-07-23 00:00:00+00:00,1.0692999532580998,1.0478504652931875
2018-07-24 00:00:00+00:00,1.0740298074373122,1.049313919025034
2018-07-25 00:00:00+00:00,1.0812904298294392,1.0603951604521427
2018-07-26 00:00:00+00:00,1.0676240775101278,1.0224521687840469
2018-07-27 00:00:00+00:00,1.0623508916389048,1.0165816927662605
2018-07-30 00:00:00+00:00,1.0620023703688288,1.0063711478111825
2018-07-31 00:00:00+00:00,1.058151090303488,1.0093574088913728
2018-08-01 00:00:00+00:00,1.0843372721059044,1.0221358525346442
2018-08-02 00:00:00+00:00,1.0974976377367875,1.060350689691705
2018-08-03 00:00:00+00:00,1.1019106940912768,1.066546396154742
2018-08-06 00:00:00+00:00,1.1066603809717164,1.0717950023006142
2018-08-07 00:00:00+00:00,1.1022723161328325,1.091938613957923
2018-08-08 00:00:00+00:00,1.1065221673872865,1.0923706872261165
2018-08-09 00:00:00+00:00,1.1065024425112187,1.0822177778687054
2018-08-10 00:00:00+00:00,1.099404507427987,1.0753669045511225
2018-08-13 00:00:00+00:00,1.0930900110688346,1.072242442807083
2018-08-14 00:00:00+00:00,1.0989511966768146,1.0747854242994117
2018-08-15 00:00:00+00:00,1.0939797333953485,1.0657942975446815
2018-08-16 00:00:00+00:00,1.1026261980067615,1.0685008186190135
2018-08-17 00:00:00+00:00,1.110365564409148,1.0567842543873887
2018-08-20 00:00:00+00:00,1.107740450991577,1.0575467042757325
2018-08-21 00:00:00+00:00,1.108901142602299,1.0674901635470804
2018-08-22 00:00:00+00:00,1.1087668729406028,1.0682668625000185
2018-08-23 00:00:00+00:00,1.1075650587515162,1.0640258685779753
2018-08-24 00:00:00+00:00,1.1100068571024109,1.068985977086852
2018-08-27 00:00:00+00:00,1.1194701450052535,1.0755811327989977
2018-08-28 00:00:00+00:00,1.1217659390607122,1.0701572681079712
2018-08-29 00:00:00+00:00,1.1259368872254056,1.0678420108416191
2018-08-30 00:00:00+00:00,1.1285453683473055,1.0678918613665755
2018-08-31 00:00:00+00:00,1.1314951029602842,1.0673179287383603
2018-09-04 00:00:00+00:00,1.1339048430216434,1.0580225820617852
2018-09-05 00:00:00+00:00,1.1303971883324861,1.0478755693292439
2018-09-06 00:00:00+00:00,1.1197880806028393,1.0374541983712682
2018-09-07 00:00:00+00:00,1.1169055821394391,1.0251576615662015
2018-09-10 00:00:00+00:00,1.111510715775239,1.0397637424726276
2018-09-11 00:00:00+00:00,1.1224635329911048,1.044156720946382
2018-09-12 00:00:00+00:00,1.1107694374665917,1.0395168578432634
2018-09-13 00:00:00+00:00,1.1163238952523105,1.0396724538784106
2018-09-14 00:00:00+00:00,1.1151747871539563,1.0451580184418918
2018-09-17 00:00:00+00:00,1.1028795152135868,1.0372975480257065
2018-09-18 00:00:00+00:00,1.1025297511557042,1.0327159168160691
2018-09-19 00:00:00+00:00,1.1138593745502878,1.0498086512040141
2018-09-20 00:00:00+00:00,1.1203172773491985,1.0562942291985384
2018-09-21 00:00:00+00:00,1.112930091949251,1.052092456496224
2018-09-24 00:00:00+00:00,1.1158514872492107,1.053419572857545
2018-09-25 00:00:00+00:00,1.1172861485758694,1.0538796991851422
2018-09-26 00:00:00+00:00,1.10798734237111,1.0539813166723782
2018-09-27 00:00:00+00:00,1.1142638048319453,1.0565321403725092
2018-09-28 00:00:00+00:00,1.1078621765652232,1.0237959456029475
2018-10-01 00:00:00+00:00,1.1122789154542878,1.0541743254212184
2018-10-02 00:00:00+00:00,1.113726820074481,1.047857428103677
2018-10-03 00:00:00+00:00,1.1252054465464356,1.0537872245625384
2018-10-04 00:00:00+00:00,1.122534483047445,1.0410110682514258
2018-10-05 00:00:00+00:00,1.1129377586849152,1.021102894237304
2018-10-08 00:00:00+00:00,1.1125101624213964,1.0138458360019365
2018-10-09 00:00:00+00:00,1.1144768272602092,1.022621087812266
2018-10-10 00:00:00+00:00,1.0841425686504023,0.9972604770753126
2018-10-11 00:00:00+00:00,1.0700878836648737,0.9869960141649686
2018-10-12 00:00:00+00:00,1.0850745538937703,0.9989403495882483
2018-10-15 00:00:00+00:00,1.0695784264387622,0.9913200018219139
2018-10-16 00:00:00+00:00,1.0880399977365716,1.0186009174444912
2018-10-17 00:00:00+00:00,1.0915473472844757,1.0184521893962684
2018-10-18 00:00:00+00:00,1.072294511325695,0.9988354668889483
2018-10-19 00:00:00+00:00,1.0786819301344979,1.0008034359950706
2018-10-22 00:00:00+00:00,1.0687557815566422,0.9939345292786943
2018-10-23 00:00:00+00:00,1.0672594602477035,1.01327928085573
2018-10-24 00:00:00+00:00,1.0397713000514428,0.9861388795293757
2018-10-25 00:00:00+00:00,1.0552394062206214,1.014767511757147
2018-10-26 00:00:00+00:00,1.044446554179741,0.9997691095210124
2018-10-29 00:00:00+00:00,1.0393069541148623,0.9974957069451497
2018-10-30 00:00:00+00:00,1.0450705779880038,1.0048468148556693
2018-10-31 00:00:00+00:00,1.0666537047641935,1.0250476011601728
2018-11-01 00:00:00+00:00,1.0766396450056253,1.0341552477727962
2018-11-02 00:00:00+00:00,1.0519322541689489,1.0193264886029465
2018-11-05 00:00:00+00:00,1.0429913760285898,1.0122825856428683
2018-11-06 00:00:00+00:00,1.0494018442229633,1.0172218396084607
2018-11-07 00:00:00+00:00,1.0655475965041226,1.032525202180438
2018-11-08 00:00:00+00:00,1.0671774101250087,1.0325028254654842
2018-11-09 00:00:00+00:00,1.0542556206877052,1.0217054804289114
2018-11-12 00:00:00+00:00,1.0241909296505713,0.992237890498718
2018-11-13 00:00:00+00:00,1.0209344765581327,0.9965078637211933
2018-11-14 00:00:00+00:00,1.004439365871032,0.9917354262495263
2018-11-15 00:00:00+00:00,1.0219851417255053,1.005370423122809
2018-11-16 00:00:00+00:00,1.0224371045488094,1.0041161338441689
2018-11-19 00:00:00+00:00,1.004997392823713,0.9857644179006829
2018-11-20 00:00:00+00:00,0.9836785337520252,0.9708796568214066
2018-11-21 00:00:00+00:00,0.982845127135297,0.969988020017086
2018-11-23 00:00:00+00:00,0.9690342329259876,0.953784861293082
2018-11-26 00:00:00+00:00,0.9829047911598778,0.9798294518222754
2018-11-27 00:00:00+00:00,0.9838665819381874,0.9784611757760765
2018-11-28 00:00:00+00:00,1.0064952456464982,0.9954558330419685
2018-11-29 00:00:00+00:00,0.9996785537216705,0.9891279561471611
2018-11-30 00:00:00+00:00,1.0029979752048015,0.9973319100971114
2018-12-03 00:00:00+00:00,1.0173083296958707,1.0092349903198514
2018-12-04 00:00:00+00:00,0.9809335829704483,0.9770422177183821
2018-12-06 00:00:00+00:00,0.9705442344559096,0.9756270481922092
2018-12-07 00:00:00+00:00,0.9465010410399463,0.9556814047052588
2018-12-10 00:00:00+00:00,0.9416002615982089,0.9606179804451119
2018-12-11 00:00:00+00:00,0.937380838140996,0.9568578087365818
2018-12-12 00:00:00+00:00,0.9383520073649734,0.9607620089140784
2018-12-13 00:00:00+00:00,0.9405525953298296,0.964524655327954
2018-12-14 00:00:00+00:00,0.9306577668685713,0.9504683237983986
2018-12-17 00:00:00+00:00,0.9261334659770667,0.9322646402207888
2018-12-18 00:00:00+00:00,0.9316073190815608,0.9320641872138822
2018-12-19 00:00:00+00:00,0.9138762513885462,0.9093158225461399
2018-12-20 00:00:00+00:00,0.9048505082462241,0.896164546176989
2018-12-21 00:00:00+00:00,0.8796379460899119,0.8742935198564109
2018-12-24 00:00:00+00:00,0.8628238755339667,0.8510006901362904
2018-12-26 00:00:00+00:00,0.9063874343146681,0.9037372321286591
2018-12-27 00:00:00+00:00,0.9078489613399294,0.9020825800518274
2018-12-28 00:00:00+00:00,0.9078011876617653,0.9078143586994925
2018-12-31 00:00:00+00:00,0.9133979015126753,0.9096844926162173
2019-01-02 00:00:00+00:00,0.919615738971356,0.9079081581030743
2019-01-03 00:00:00+00:00,0.8806357967344339,0.8787074783346797
2019-01-04 00:00:00+00:00,0.9089376556696526,0.9136159391011793
2019-01-07 00:00:00+00:00,0.9080083567406692,0.9217943884417175
2019-01-08 00:00:00+00:00,0.9150746772168018,0.9298623626410455
2019-01-09 00:00:00+00:00,0.9242897579019176,0.938918576165964
2019-01-10 00:00:00+00:00,0.9249479185634145,0.9430875536198108
2019-01-11 00:00:00+00:00,0.9253729775891943,0.9441101260040641
2019-01-14 00:00:00+00:00,0.925223449007769,0.9413474541204258
2019-01-15 00:00:00+00:00,0.9353352979523354,0.9535561343387644
2019-01-16 00:00:00+00:00,0.9623310462831834,0.9696995294212729
2019-01-17 00:00:00+00:00,0.9710075492425999,0.9755997537133705
2019-01-18 00:00:00+00:00,0.9773618305326705,0.963767179419988
2019-01-22 00:00:00+00:00,0.9662954338839614,0.9539861843208512
2019-01-23 00:00:00+00:00,0.964564978520416,0.9442465019642271
2019-01-24 00:00:00+00:00,0.9642708039865296,0.9477311069256986
2019-01-25 00:00:00+00:00,0.9824927752812762,0.9634346511574575
2019-01-28 00:00:00+00:00,0.9793182031806386,0.9617197037316281
2019-01-29 00:00:00+00:00,0.9717949545185172,0.9543989029616115
2019-01-30 00:00:00+00:00,0.9938141800426008,0.9786966257535777
2019-01-31 00:00:00+00:00,0.9948753009680994,0.9926693544442751
2019-02-01 00:00:00+00:00,0.9936332208094286,0.9962806950642434
2019-02-04 00:00:00+00:00,1.0108709409808172,1.0095793705741745
2019-02-05 00:00:00+00:00,1.0163703031591487,1.0184700869881946
2019-02-06 00:00:00+00:00,1.015665043106075,1.0149950582618437
2019-02-07 00:00:00+00:00,1.0014981546508137,0.9994047172408135
2019-02-08 00:00:00+00:00,1.0028385652782341,0.9977208397157569
2019-02-11 00:00:00+00:00,1.0017969174043384,0.9994498427672448
2019-02-12 00:00:00+00:00,1.0080652928846832,1.0057401992985135
2019-02-13 00:00:00+00:00,1.0063920759221854,1.0032662330232733
2019-02-14 00:00:00+00:00,1.0038460258023976,0.9983920909772327
2019-02-15 00:00:00+00:00,1.0114934815616246,1.0068419570567528
2019-02-19 00:00:00+00:00,1.0127382249774246,1.0067278863929428
2019-02-20 00:00:00+00:00,1.018539763476309,1.009022218366963
2019-02-21 00:00:00+00:00,1.014215378515109,0.99752056239797
2019-02-22 00:00:00+00:00,1.0162994177218105,1.0026770649802574
2019-02-25 00:00:00+00:00,1.0221521236490512,1.0091009795071069
2019-02-26 00:00:00+00:00,1.0224423684441206,1.0076838538410673
2019-02-27 00:00:00+00:00,1.0260580152855494,1.0188864537174038
2019-02-28 00:00:00+00:00,1.0183662346251832,1.01769483107223
2019-03-01 00:00:00+00:00,1.025249625030805,1.0089321007029715
2019-03-04 00:00:00+00:00,1.0253537480932478,1.0071303312947368
2019-03-05 00:00:00+00:00,1.0265769345199485,1.0048638013255444
2019-03-06 00:00:00+00:00,1.0219202463333783,1.004195301034343
2019-03-07 00:00:00+00:00,1.0130767414587207,0.9942451631963576
2019-03-08 00:00:00+00:00,1.015319913030721,1.000132074041336
2019-03-11 00:00:00+00:00,1.0321443020964902,1.0163604027778685
2019-03-12 00:00:00+00:00,1.0361989897171857,1.0148613034872331
2019-03-13 00:00:00+00:00,1.042669349381946,1.0242495414018926
2019-03-14 00:00:00+00:00,1.0478656421522627,1.0250986328534404
2019-03-15 00:00:00+00:00,1.0493264190522573,1.01556186704766
2019-03-18 00:00:00+00:00,1.0577833362206859,1.0121811673484156
2019-03-19 00:00:00+00:00,1.0530925961948983,1.0097057806813603
2019-03-20 00:00:00+00:00,1.0451340605065667,1.0084633454023806
2019-03-21 00:00:00+00:00,1.0530919530130454,1.0150251003438184
2019-03-22 00:00:00+00:00,1.029490746802031,0.9920313531332486
2019-03-25 00:00:00+00:00,1.0234682119127427,0.9869979072693974
2019-03-26 00:00:00+00:00,1.02511879814304,0.9955174358047045
2019-03-27 00:00:00+00:00,1.0254202067370923,0.9982608006055219
2019-03-28 00:00:00+00:00,1.0297788505205496,1.002867970345737
2019-03-29 00:00:00+00:00,1.0359580205152752,1.0084822366542618
2019-04-01 00:00:00+00:00,1.051592847660571,1.0285625432979175
2019-04-02 00:00:00+00:00,1.0630760257145697,1.0373223294955234
2019-04-03 00:00:00+00:00,1.0650536191253925,1.041727714226894
2019-04-04 00:00:00+00:00,1.0705236344096831,1.032666590102662
2019-04-05 00:00:00+00:00,1.0720624587452916,1.0393963968563973
2019-04-08 00:00:00+00:00,1.0789356360185138,1.0404472025862377
2019-04-09 00:00:00+00:00,1.0750347567813312,1.0388412706069388
2019-04-10 00:00:00+00:00,1.0795908461653827,1.0443508042769094
2019-04-11 00:00:00+00:00,1.07631178707477,1.0385753774321331
2019-04-12 00:00:00+00:00,1.0909227216402344,1.0492398177445812
2019-04-15 00:00:00+00:00,1.0876234439574075,1.0464005265552572
2019-04-16 00:00:00+00:00,1.0879215283194887,1.0530869750826575
2019-04-17 00:00:00+00:00,1.0972982136501312,1.0557246726922491
2019-04-18 00:00:00+00:00,1.0985302628383231,1.0578456821971474
2019-04-22 00:00:00+00:00,1.1010974400272526,1.0542924465476458
2019-04-23 00:00:00+00:00,1.1077261345198652,1.0606874381170677
2019-04-24 00:00:00+00:00,1.106093155479673,1.0550442124149193
2019-04-25 00:00:00+00:00,1.1067508743923995,1.0577516274476824
2019-04-26 00:00:00+00:00,1.1078201204448284,1.0563083732848177
2019-04-29 00:00:00+00:00,1.114790038347401,1.0673179098989085
2019-04-30 00:00:00+00:00,1.1043678076330883,1.0595950697709684
2019-05-01 00:00:00+00:00,1.119388358089293,1.0617698121940031
2019-05-02 00:00:00+00:00,1.1197643000233517,1.0692808891023367
2019-05-03 00:00:00+00:00,1.1282946207666478,1.085906462448925
2019-05-06 00:00:00+00:00,1.1185576886165352,1.0799170110681386
2019-05-07 00:00:00+00:00,1.0995662466369118,1.0587414668147306
2019-05-08 00:00:00+00:00,1.098028824656107,1.0531771172390445
2019-05-09 00:00:00+00:00,1.0924211948296827,1.0477533356804303
2019-05-10 00:00:00+00:00,1.0852993555402155,1.0435247050132925
2019-05-13 00:00:00+00:00,1.0438280239388735,1.0040171756124652
2019-05-14 00:00:00+00:00,1.0542105761590683,1.0142456684901644
2019-05-15 00:00:00+00:00,1.0561401290206518,1.0183486241612985
2019-05-16 00:00:00+00:00,1.0586323734552103,1.0193648140979836
2019-05-17 00:00:00+00:00,1.0535343961359622,1.001057366524665
2019-05-20 00:00:00+00:00,1.0411011895562425,0.9901784829995068
2019-05-21 00:00:00+00:00,1.0525176132708869,0.9984805422999277
2019-05-22 00:00:00+00:00,1.0424787102895614,0.9838980628058042
2019-05-23 00:00:00+00:00,1.0255070154451489,0.9721563996320617
2019-05-24 00:00:00+00:00,1.0296005375460495,0.9708685352083062
2019-05-28 00:00:00+00:00,1.025495626677746,0.9683849709278051
2019-05-29 00:00:00+00:00,1.0212098771643683,0.9665610675125733
2019-05-30 00:00:00+00:00,1.015729688023686,0.9620629542266776
2019-05-31 00:00:00+00:00,1.0002590212863447,0.9454773651946593
2019-06-03 00:00:00+00:00,0.993748152705392,0.9276012478444158
2019-06-04 00:00:00+00:00,1.0238484074505114,0.9614501080752127
2019-06-05 00:00:00+00:00,1.0297848090831676,0.9681120327891631
2019-06-06 00:00:00+00:00,1.0367430739629457,0.9798030987249252
2019-06-07 00:00:00+00:00,1.0435923469824224,0.9859035975296164
2019-06-10 00:00:00+00:00,1.055943280800795,0.9994584401816267
2019-06-11 00:00:00+00:00,1.0635588359053687,1.0100379489090359
2019-06-12 00:00:00+00:00,1.0575691761316333,0.995980728457731
2019-06-13 00:00:00+00:00,1.0581391382380032,1.0019016427602705
2019-06-14 00:00:00+00:00,1.0579678846166019,1.0057069585888603
2019-06-17 00:00:00+00:00,1.0611276520426376,1.0197999389312145
2019-06-18 00:00:00+00:00,1.0789690154331757,1.0293698721370401
2019-06-19 00:00:00+00:00,1.0735946262514402,1.025673300322313
2019-06-20 00:00:00+00:00,1.0766064684522,1.026536337283582
2019-06-21 00:00:00+00:00,1.0737946756411951,1.0282218584112777
2019-06-24 00:00:00+00:00,1.0719770516557827,1.0281528473732564
2019-06-25 00:00:00+00:00,1.0621682592449602,1.017514370152599
2019-06-26 00:00:00+00:00,1.071951643818323,1.0210333281473083
2019-06-27 00:00:00+00:00,1.076427802040637,1.0272504835892284
2019-06-28 00:00:00+00:00,1.0845623553269286,1.0341235049958615
2019-07-01 00:00:00+00:00,1.0970960430351226,1.0448414411917304
2019-07-02 00:00:00+00:00,1.0964484957722438,1.0447015956706616
2019-07-03 00:00:00+00:00,1.0990033331627798,1.0588705509358693
2019-07-05 00:00:00+00:00,1.1012044109290147,1.0575273650485133
2019-07-08 00:00:00+00:00,1.0921932400063297,1.051047268709501
2019-07-09 00:00:00+00:00,1.0975352087042223,1.0564135264467096
2019-07-10 00:00:00+00:00,1.0980860829574708,1.065148467156365
2019-07-11 00:00:00+00:00,1.0993278134896824,1.0654701901349481
2019-07-12 00:00:00+00:00,1.104550736784959,1.0769562208199077
2019-07-15 00:00:00+00:00,1.1049281839738032,1.0819921442538218
2019-07-16 00:00:00+00:00,1.100512112639116,1.078889849467313
2019-07-17 00:00:00+00:00,1.100394983617086,1.0770427693861584
2019-07-18 00:00:00+00:00,1.1083474667500364,1.0826399609716615
2019-07-19 00:00:00+00:00,1.1007326066778762,1.0808272561192398
2019-07-22 00:00:00+00:00,1.1130260221990556,1.0891379710238085
2019-07-23 00:00:00+00:00,1.1250727597723604,1.1026953354632514
2019-07-24 00:00:00+00:00,1.1308939869174193,1.1268728077842118
2019-07-25 00:00:00+00:00,1.1223136912521876,1.0936840039462126
2019-07-26 00:00:00+00:00,1.12897581354839,1.0976926553236028
2019-07-29 00:00:00+00:00,1.128352368876314,1.0983819044035046
2019-07-30 00:00:00+00:00,1.131762320233775,1.104446104036732
2019-07-31 00:00:00+00:00,1.1363822122381186,1.1011831372603158
2019-08-01 00:00:00+00:00,1.111792502478811,1.0784453462380232
2019-08-02 00:00:00+00:00,1.1008832640795998,1.0689602982560482
2019-08-05 00:00:00+00:00,1.061195768282629,1.0331501660277649
2019-08-06 00:00:00+00:00,1.0736608480085719,1.0452587002444498
2019-08-07 00:00:00+00:00,1.0707850688988223,1.045318148902256
2019-08-08 00:00:00+00:00,1.0872617238615705,1.0623667897288747
