Date,AAPL,AMD,BAC,DFS,RIVN,TSLA
2018-01-31 00:00:00+00:00,39.38808059692383,13.739999771118164,27.282024383544922,68.34003448486328,,23.62066650390625
2018-02-01 00:00:00+00:00,39.47041702270508,13.25,27.708311080932617,69.0422592163086,,23.28333282470703
2018-02-02 00:00:00+00:00,37.757781982421875,12.449999809265137,27.239404678344727,67.62921142578125,,22.916667938232422
2018-02-05 00:00:00+00:00,36.81443786621094,11.569999694824219,25.798568725585938,64.1265869140625,,22.208667755126953
2018-02-06 00:00:00+00:00,38.35298538208008,11.649999618530273,26.5999755859375,65.20563507080078,,22.264667510986328
2018-02-07 00:00:00+00:00,37.53194808959961,11.600000381469727,26.64260482788086,65.6252670288086,,23.0
2018-02-08 00:00:00+00:00,36.49918746948242,11.220000267028809,25.355236053466797,62.00273895263672,,21.01533317565918
2018-02-09 00:00:00+00:00,36.945621490478516,11.3100004196167,25.858240127563477,63.467166900634766,,20.69466781616211
2018-02-12 00:00:00+00:00,38.43376922607422,11.680000305175781,26.531774520874023,65.04290008544922,,21.048667907714844
2018-02-13 00:00:00+00:00,38.81877517700195,11.779999732971191,26.58292007446289,65.5139389038086,,21.577333450317383
2018-02-14 00:00:00+00:00,39.53449630737305,12.199999809265137,27.282024383544922,66.46453857421875,,21.487333297729492
2018-02-15 00:00:00+00:00,40.86199188232422,12.1899995803833,27.4610652923584,67.28666687011719,,22.271333694458008
2018-02-16 00:00:00+00:00,40.72972106933594,11.819999694824219,27.256446838378906,68.10881805419922,,22.365999221801758
2018-02-20 00:00:00+00:00,40.59272384643555,12.020000457763672,27.22234344482422,68.19441223144531,,22.31800079345703
2018-02-21 00:00:00+00:00,40.40848159790039,11.720000267028809,27.17119598388672,67.60092163085938,,22.219999313354492
2018-02-22 00:00:00+00:00,40.74626922607422,11.84000015258789,27.017730712890625,66.87834930419922,,23.077999114990234
2018-02-23 00:00:00+00:00,41.45488739013672,12.069999694824219,27.30760383605957,68.31484985351562,,23.469999313354492
2018-02-26 00:00:00+00:00,42.27454376220703,12.420000076293945,27.640098571777344,69.18363952636719,,23.827999114990234
2018-02-27 00:00:00+00:00,42.13752746582031,12.529999732971191,27.563371658325195,68.43529510498047,,23.39933204650879
2018-02-28 00:00:00+00:00,42.07376480102539,12.109999656677246,27.367284774780273,67.80735778808594,,22.87066650390625
2018-03-01 00:00:00+00:00,41.33678436279297,11.899999618530273,26.93939971923828,64.69353485107422,,22.062000274658203
2018-03-02 00:00:00+00:00,41.62260437011719,11.8100004196167,27.067764282226562,65.23545837402344,,22.341333389282227
2018-03-05 00:00:00+00:00,41.76669692993164,11.90999984741211,27.495651245117188,66.29346466064453,,22.22333335876465
2018-03-06 00:00:00+00:00,41.731258392333984,11.760000228881836,27.478538513183594,66.06981658935547,,21.8799991607666
2018-03-07 00:00:00+00:00,41.3438606262207,12.239999771118164,27.53843116760254,65.91498565673828,,22.15333366394043
2018-03-08 00:00:00+00:00,41.7950325012207,11.970000267028809,27.555553436279297,66.31926727294922,,21.940000534057617
2018-03-09 00:00:00+00:00,42.513118743896484,11.699999809265137,28.00054931640625,67.45469665527344,,21.81133270263672
2018-03-12 00:00:00+00:00,42.92411804199219,11.520000457763672,28.103242874145508,67.22244262695312,,23.034000396728516
2018-03-13 00:00:00+00:00,42.51074981689453,11.640000343322754,27.692476272583008,66.51710510253906,,22.78933334350586
2018-03-14 00:00:00+00:00,42.149349212646484,11.359999656677246,27.504201889038086,65.76873779296875,,21.775333404541016
2018-03-15 00:00:00+00:00,42.19895553588867,11.460000038146973,27.4699764251709,64.8311538696289,,21.706666946411133
2018-03-16 00:00:00+00:00,42.05014419555664,11.470000267028809,27.529876708984375,65.83757781982422,,21.42333221435547
2018-03-19 00:00:00+00:00,41.40765380859375,11.430000305175781,27.367280960083008,65.40747833251953,,20.90399932861328
2018-03-20 00:00:00+00:00,41.39347839355469,11.109999656677246,27.367280960083008,64.82257080078125,,20.703332901000977
2018-03-21 00:00:00+00:00,40.455711364746094,11.260000228881836,27.27315330505371,64.39248657226562,,21.101999282836914
2018-03-22 00:00:00+00:00,39.884090423583984,10.90999984741211,26.143537521362305,61.837764739990234,,20.606666564941406
2018-03-23 00:00:00+00:00,38.96051025390625,10.630000114440918,24.962589263916016,60.27224349975586,,20.1026668548584
2018-03-26 00:00:00+00:00,40.810035705566406,10.4399995803833,26.049406051635742,61.75175476074219,,20.278667449951172
2018-03-27 00:00:00+00:00,39.76362609863281,10.0,25.262107849121094,60.409881591796875,,18.61199951171875
2018-03-28 00:00:00+00:00,39.32426834106445,9.8100004196167,25.15085792541504,60.45289993286133,,17.185333251953125
2018-03-29 00:00:00+00:00,39.63134002685547,10.050000190734863,25.664318084716797,61.872196197509766,,17.742000579833984
2018-04-02 00:00:00+00:00,39.37151336669922,9.529999732971191,25.0823974609375,59.85076904296875,,16.832000732421875
2018-04-03 00:00:00+00:00,39.77542495727539,9.550000190734863,25.322010040283203,60.72813415527344,,17.8353328704834
2018-04-04 00:00:00+00:00,40.53603744506836,9.770000457763672,25.5701847076416,61.665748596191406,,19.12933349609375
2018-04-05 00:00:00+00:00,40.81713104248047,10.020000457763672,25.946712493896484,62.04421615600586,,20.381332397460938
2018-04-06 00:00:00+00:00,39.773067474365234,9.609999656677246,25.356245040893555,60.50449752807617,,19.953332901000977
2018-04-09 00:00:00+00:00,40.167545318603516,9.529999732971191,25.56162452697754,60.78837203979492,,19.310667037963867
2018-04-10 00:00:00+00:00,40.92341232299805,9.979999542236328,26.08363914489746,61.846370697021484,,20.31333351135254
2018-04-11 00:00:00+00:00,40.73208999633789,9.819999694824219,25.587295532226562,60.986183166503906,,20.062000274658203
2018-04-12 00:00:00+00:00,41.133644104003906,10.079999923706055,26.22911834716797,61.596927642822266,,19.60533332824707
2018-04-13 00:00:00+00:00,41.27301025390625,9.930000305175781,25.50172233581543,60.676536560058594,,20.022666931152344
2018-04-16 00:00:00+00:00,41.53046798706055,10.09000015258789,25.612966537475586,61.55390548706055,,19.413999557495117
2018-04-17 00:00:00+00:00,42.10210418701172,10.520000457763672,25.707101821899414,61.86356735229492,,19.179332733154297
2018-04-18 00:00:00+00:00,42.007625579833984,10.359999656677246,25.27066421508789,62.00979232788086,,19.55666732788086
2018-04-19 00:00:00+00:00,40.81713104248047,10.109999656677246,25.8269100189209,63.04199981689453,,20.005332946777344
2018-04-20 00:00:00+00:00,39.144752502441406,9.989999771118164,25.895374298095703,63.067806243896484,,19.349332809448242
2018-04-23 00:00:00+00:00,39.031368255615234,10.039999961853027,25.946712493896484,63.05921936035156,,18.891332626342773
2018-04-24 00:00:00+00:00,38.48809814453125,10.09000015258789,25.835474014282227,62.70655059814453,,18.8973331451416
2018-04-25 00:00:00+00:00,38.655792236328125,9.710000038146973,25.792678833007812,61.81196212768555,,18.71266746520996
2018-04-26 00:00:00+00:00,38.79043960571289,11.039999961853027,25.732772827148438,62.25065612792969,,19.031999588012695
2018-04-27 00:00:00+00:00,38.341644287109375,11.109999656677246,25.801237106323242,61.261451721191406,,19.60533332824707
2018-04-30 00:00:00+00:00,39.03609848022461,10.880000114440918,25.604408264160156,61.28724670410156,,19.593332290649414
2018-05-01 00:00:00+00:00,39.94314193725586,11.130000114440918,25.63008689880371,60.65932846069336,,19.994667053222656
2018-05-02 00:00:00+00:00,41.70763397216797,10.970000267028809,25.313453674316406,60.642127990722656,,20.07666778564453
2018-05-03 00:00:00+00:00,41.78322219848633,10.930000305175781,24.988262176513672,59.867977142333984,,18.963333129882812
2018-05-04 00:00:00+00:00,43.422523498535156,11.279999732971191,25.07384490966797,60.960391998291016,,19.606000900268555
2018-05-07 00:00:00+00:00,43.73667907714844,11.59000015258789,25.36479949951172,61.794769287109375,,20.184667587280273
2018-05-08 00:00:00+00:00,43.94691467285156,11.609999656677246,25.612966537475586,62.68073272705078,,20.131332397460938
2018-05-09 00:00:00+00:00,44.256343841552734,11.949999809265137,26.28902244567871,63.755950927734375,,20.456666946411133
2018-05-10 00:00:00+00:00,44.889381408691406,12.130000114440918,26.43450164794922,64.40968322753906,,20.334667205810547
2018-05-11 00:00:00+00:00,44.71865463256836,11.949999809265137,26.46017074584961,64.8311538696289,,20.070667266845703
2018-05-14 00:00:00+00:00,44.61431884765625,12.229999542236328,26.631332397460938,64.89997100830078,,19.46466636657715
2018-05-15 00:00:00+00:00,44.20884704589844,12.449999809265137,26.716903686523438,65.63972473144531,,18.94533348083496
2018-05-16 00:00:00+00:00,44.62142562866211,12.819999694824219,26.579980850219727,66.60311126708984,,19.09866714477539
2018-05-17 00:00:00+00:00,44.33926010131836,12.819999694824219,26.366043090820312,66.94719696044922,,18.96933364868164
2018-05-18 00:00:00+00:00,44.178016662597656,13.0,25.895374298095703,66.43109130859375,,18.454666137695312
2018-05-21 00:00:00+00:00,44.49101257324219,12.989999771118164,26.143537521362305,66.94719696044922,,18.965999603271484
2018-05-22 00:00:00+00:00,44.37957000732422,12.979999542236328,26.43450164794922,67.28264617919922,,18.333999633789062
2018-05-23 00:00:00+00:00,44.664119720458984,13.100000381469727,26.049406051635742,66.63463592529297,,18.60466766357422
2018-05-24 00:00:00+00:00,44.61431884765625,13.40999984741211,25.852581024169922,66.4618148803711,,18.523332595825195
2018-05-25 00:00:00+00:00,44.71628952026367,13.539999961853027,25.809797286987305,65.66690063476562,,18.59000015258789
2018-05-29 00:00:00+00:00,44.55503845214844,13.359999656677246,24.782882690429688,62.910614013671875,,18.917333602905273
2018-05-30 00:00:00+00:00,44.46018981933594,13.819999694824219,25.23643684387207,63.92155075073242,,19.447999954223633
2018-05-31 00:00:00+00:00,44.31081008911133,13.729999542236328,24.952877044677734,63.817867279052734,,18.98200035095215
2018-06-01 00:00:00+00:00,45.10991668701172,14.399999618530273,25.262210845947266,63.947452545166016,,19.454666137695312
2018-06-04 00:00:00+00:00,45.48692321777344,14.850000381469727,25.262210845947266,64.768310546875,,19.78266716003418
2018-06-05 00:00:00+00:00,45.83786392211914,14.850000381469727,25.02161979675293,64.35356140136719,,19.408666610717773
2018-06-06 00:00:00+00:00,45.99673080444336,15.670000076293945,25.8121337890625,65.17439270019531,,21.299999237060547
2018-06-07 00:00:00+00:00,45.87344741821289,14.890000343322754,25.855098724365234,65.26944732666016,,21.07266616821289
2018-06-08 00:00:00+00:00,45.45609664916992,15.25,25.786361694335938,65.13119506835938,,21.17733383178711
2018-06-11 00:00:00+00:00,45.34465789794922,15.729999542236328,25.829322814941406,65.0361328125,,22.139999389648438
2018-06-12 00:00:00+00:00,45.593631744384766,15.850000381469727,25.69184112548828,65.07071685791016,,22.851333618164062
2018-06-13 00:00:00+00:00,45.2189826965332,16.31999969482422,25.64028549194336,64.66461181640625,,22.985332489013672
2018-06-14 00:00:00+00:00,45.24269485473633,16.25,25.348140716552734,64.97566223144531,,23.847999572753906
2018-06-15 00:00:00+00:00,44.77793502807617,16.34000015258789,25.159103393554688,64.43132781982422,,23.878000259399414
2018-06-18 00:00:00+00:00,44.75423049926758,17.110000610351562,25.262210845947266,64.44862365722656,,24.722000122070312
2018-06-19 00:00:00+00:00,44.03101348876953,16.690000534057617,25.14191436767578,63.88700866699219,,23.503332138061523
2018-06-20 00:00:00+00:00,44.223079681396484,16.520000457763672,25.124725341796875,63.394493103027344,,24.148000717163086
2018-06-21 00:00:00+00:00,43.976463317871094,15.649999618530273,25.16769027709961,63.100704193115234,,23.167333602905273
2018-06-22 00:00:00+00:00,43.848419189453125,15.800000190734863,24.909914016723633,63.437686920166016,,22.242000579833984
2018-06-25 00:00:00+00:00,43.196346282958984,15.109999656677246,24.471689224243164,62.461307525634766,,22.200666427612305
2018-06-26 00:00:00+00:00,43.73223114013672,15.5,24.523252487182617,61.68370056152344,,22.799999237060547
2018-06-27 00:00:00+00:00,43.668212890625,14.970000267028809,24.265466690063477,60.569068908691406,,22.96666717529297
2018-06-28 00:00:00+00:00,43.985958099365234,15.3100004196167,24.634952545166016,60.62092208862305,,23.32866668701172
2018-06-29 00:00:00+00:00,43.89347457885742,14.989999771118164,24.222505569458008,60.836936950683594,,22.863332748413086
2018-07-02 00:00:00+00:00,44.38431930541992,15.15999984741211,24.299840927124023,61.476322174072266,,22.33799934387207
2018-07-03 00:00:00+00:00,43.611305236816406,15.0,23.870208740234375,60.949241638183594,,20.724000930786133
2018-07-05 00:00:00+00:00,43.962242126464844,15.5,23.990510940551758,60.983821868896484,,20.610666275024414
2018-07-06 00:00:00+00:00,44.5716438293457,16.360000610351562,24.08502960205078,60.862850189208984,,20.593332290649414
2018-07-09 00:00:00+00:00,45.190528869628906,16.610000610351562,24.961471557617188,62.228031158447266,,21.233999252319336
2018-07-10 00:00:00+00:00,45.13599395751953,16.549999237060547,24.772428512573242,61.84785842895508,,21.49799919128418
2018-07-11 00:00:00+00:00,44.5503044128418,16.270000457763672,24.643545150756836,61.554080963134766,,21.263999938964844
2018-07-12 00:00:00+00:00,45.297237396240234,16.559999465942383,24.72087860107422,61.32943344116211,,21.11400032043457
2018-07-13 00:00:00+00:00,45.368377685546875,16.270000457763672,24.531835556030273,60.38762664794922,,21.257999420166016
2018-07-16 00:00:00+00:00,45.2687873840332,16.579999923706055,25.588726043701172,60.966529846191406,,20.67333221435547
2018-07-17 00:00:00+00:00,45.39682388305664,16.8700008392334,25.786361694335938,61.43312072753906,,21.512666702270508
2018-07-18 00:00:00+00:00,45.14784622192383,16.850000381469727,25.889469146728516,62.288516998291016,,21.59000015258789
2018-07-19 00:00:00+00:00,45.4987907409668,16.709999084472656,25.49420738220215,61.78738784790039,,21.34866714477539
2018-07-20 00:00:00+00:00,45.39445877075195,16.5,25.889469146728516,62.26259231567383,,20.905332565307617
2018-07-23 00:00:00+00:00,45.43476104736328,16.65999984741211,26.422210693359375,63.18711853027344,,20.213333129882812
2018-07-24 00:00:00+00:00,45.76436996459961,16.190000534057617,26.490949630737305,63.16984939575195,,19.82866668701172
2018-07-25 00:00:00+00:00,46.195926666259766,16.049999237060547,26.697172164916992,62.85013198852539,,20.582666397094727
2018-07-26 00:00:00+00:00,46.0512809753418,18.350000381469727,26.585468292236328,62.15890121459961,,20.44333267211914
2018-07-27 00:00:00+00:00,45.285377502441406,18.940000534057617,26.68857765197754,63.21303176879883,,19.812000274658203
2018-07-30 00:00:00+00:00,45.031654357910156,19.420000076293945,26.903396606445312,62.12435531616211,,19.344667434692383
2018-07-31 00:00:00+00:00,45.12176513671875,18.329999923706055,26.53391456604004,61.70096969604492,,19.875999450683594
2018-08-01 00:00:00+00:00,47.779884338378906,18.479999542236328,26.85184097290039,61.78738784790039,,20.055999755859375
2018-08-02 00:00:00+00:00,49.17653274536133,18.790000915527344,26.877622604370117,62.08114242553711,,23.30266761779785
2018-08-03 00:00:00+00:00,49.31880569458008,18.489999771118164,27.07524871826172,63.36855697631836,,23.211332321166992
2018-08-06 00:00:00+00:00,49.57490158081055,19.43000030517578,27.083837509155273,63.19574737548828,,22.799333572387695
2018-08-07 00:00:00+00:00,49.11014175415039,19.559999465942383,27.07524871826172,64.63006591796875,,25.30466651916504
2018-08-08 00:00:00+00:00,49.143341064453125,19.579999923706055,27.32442855834961,65.23490142822266,,24.689332962036133
2018-08-09 00:00:00+00:00,49.52983856201172,19.100000381469727,27.1525821685791,65.38176727294922,,23.496667861938477
2018-08-10 00:00:00+00:00,49.38230895996094,19.059999465942383,26.800283432006836,64.38813018798828,,23.69933319091797
2018-08-13 00:00:00+00:00,49.701168060302734,19.729999542236328,26.190208435058594,64.22394561767578,,23.76066780090332
2018-08-14 00:00:00+00:00,49.91056442260742,20.020000457763672,26.45658302307129,65.41632843017578,,23.176000595092773
2018-08-15 00:00:00+00:00,50.02717208862305,19.700000762939453,26.087099075317383,65.14849853515625,,22.57933235168457
2018-08-16 00:00:00+00:00,50.76006317138672,19.329999923706055,26.396432876586914,66.7901611328125,,22.363332748413086
2018-08-17 00:00:00+00:00,51.77373504638672,19.770000457763672,26.41361427307129,67.32585144042969,,20.366666793823242
2018-08-20 00:00:00+00:00,51.26927185058594,19.979999542236328,26.52532386779785,67.84428405761719,,20.562667846679688
2018-08-21 00:00:00+00:00,51.16933059692383,20.399999618530273,26.654211044311523,68.46639251708984,,21.459999084472656
2018-08-22 00:00:00+00:00,51.171714782714844,20.899999618530273,26.61983871459961,68.50112915039062,,21.44266700744629
2018-08-23 00:00:00+00:00,51.27641296386719,22.290000915527344,26.499542236328125,67.65876770019531,,21.34000015258789
2018-08-24 00:00:00+00:00,51.43583679199219,23.979999542236328,26.54250717163086,67.97140502929688,,21.521333694458008
2018-08-27 00:00:00+00:00,51.859397888183594,25.260000228881836,26.903396606445312,68.65744018554688,,21.284666061401367
2018-08-28 00:00:00+00:00,52.278194427490234,25.049999237060547,26.8690242767334,68.1711196899414,,20.790666580200195
2018-08-29 00:00:00+00:00,53.058677673339844,25.200000762939453,26.75732421875,68.18848419189453,,20.333999633789062
2018-08-30 00:00:00+00:00,53.54648208618164,24.889999389648438,26.64561653137207,67.60665130615234,,20.209999084472656
2018-08-31 00:00:00+00:00,54.1651611328125,25.170000076293945,26.576881408691406,67.84113311767578,,20.110666275024414
2018-09-04 00:00:00+00:00,54.3388671875,28.059999465942383,26.75732421875,68.24060821533203,,19.26333236694336
2018-09-05 00:00:00+00:00,53.984317779541016,28.510000228881836,26.79169273376465,68.19718170166016,,18.715999603271484
2018-09-06 00:00:00+00:00,53.08724594116211,27.84000015258789,26.63627815246582,67.50245666503906,,18.729999542236328
2018-09-07 00:00:00+00:00,52.65892028808594,27.3799991607666,26.644908905029297,67.26795959472656,,17.549333572387695
2018-09-10 00:00:00+00:00,51.95220947265625,29.889999389648438,26.610376358032227,67.84980773925781,,19.03333282470703
2018-09-11 00:00:00+00:00,53.26571273803711,30.100000381469727,26.63627815246582,68.50112915039062,,18.62933349609375
2018-09-12 00:00:00+00:00,52.60420608520508,32.209999084472656,26.273649215698242,67.36351013183594,,19.369333267211914
2018-09-13 00:00:00+00:00,53.87486267089844,30.479999542236328,26.02325439453125,66.95533752441406,,19.297332763671875
2018-09-14 00:00:00+00:00,53.26332092285156,32.720001220703125,26.22184181213379,67.59796142578125,,19.68000030517578
2018-09-17 00:00:00+00:00,51.845123291015625,32.43000030517578,26.144132614135742,67.35480499267578,,19.6560001373291
2018-09-18 00:00:00+00:00,51.93079376220703,31.93000030517578,26.083688735961914,67.98875427246094,,18.997333526611328
2018-09-19 00:00:00+00:00,51.96172332763672,31.209999084472656,26.765789031982422,68.39691925048828,,19.934667587280273
2018-09-20 00:00:00+00:00,52.35673141479492,31.18000030517578,26.929838180541992,68.9092788696289,,19.8886661529541
2018-09-21 00:00:00+00:00,51.79277801513672,31.020000457763672,26.79169464111328,69.46507263183594,,19.940000534057617
2018-09-24 00:00:00+00:00,52.537567138671875,32.61000061035156,26.54129981994629,68.44902038574219,,19.978666305541992
2018-09-25 00:00:00+00:00,52.87070083618164,32.56999969482422,26.480857849121094,68.25796508789062,,20.06599998474121
2018-09-26 00:00:00+00:00,52.44951629638672,32.189998626708984,26.014619827270508,67.25059509277344,,20.6386661529541
2018-09-27 00:00:00+00:00,53.52745056152344,32.59000015258789,25.85057258605957,66.95533752441406,,20.501333236694336
2018-09-28 00:00:00+00:00,53.71542739868164,30.889999389648438,25.43613624572754,66.39086151123047,,17.65133285522461
2018-10-01 00:00:00+00:00,54.077117919921875,31.420000076293945,25.60018539428711,66.63400268554688,,20.713333129882812
2018-10-02 00:00:00+00:00,54.55778121948242,29.020000457763672,25.53974723815918,67.15509033203125,,20.06800079345703
2018-10-03 00:00:00+00:00,55.22167205810547,28.43000030517578,25.902376174926758,67.74561309814453,,19.65333366394043
2018-10-04 00:00:00+00:00,54.250823974609375,27.780000686645508,26.273649215698242,67.5111083984375,,18.788667678833008
2018-10-05 00:00:00+00:00,53.37039566040039,27.350000381469727,26.100955963134766,66.71217346191406,,17.463333129882812
2018-10-08 00:00:00+00:00,53.24666976928711,26.459999084472656,26.135501861572266,66.86849975585938,,16.70400047302246
2018-10-09 00:00:00+00:00,53.984317779541016,27.239999771118164,25.885108947753906,66.51242065429688,,17.520000457763672
2018-10-10 00:00:00+00:00,51.48344039916992,25.0,25.246179580688477,65.5832290649414,,17.125333786010742
2018-10-11 00:00:00+00:00,51.028953552246094,25.299999237060547,24.48638343811035,64.41952514648438,,16.815332412719727
2018-10-12 00:00:00+00:00,52.851661682128906,26.34000015258789,24.57271957397461,64.73217010498047,,17.25200080871582
2018-10-15 00:00:00+00:00,51.72138595581055,26.260000228881836,24.106481552124023,64.27189636230469,,17.305999755859375
2018-10-16 00:00:00+00:00,52.86117935180664,28.18000030517578,24.63316535949707,65.65270233154297,,18.439332962036133
2018-10-17 00:00:00+00:00,52.632747650146484,27.299999237060547,24.952617645263672,65.90454864501953,,18.118667602539062
2018-10-18 00:00:00+00:00,51.402530670166016,26.6200008392334,24.391401290893555,65.07952880859375,,17.5939998626709
2018-10-19 00:00:00+00:00,52.185394287109375,23.65999984741211,24.451841354370117,66.02609252929688,,17.333332061767578
2018-10-22 00:00:00+00:00,52.50425338745117,25.030000686645508,23.64023208618164,64.54113006591797,,17.39666748046875
2018-10-23 00:00:00+00:00,52.99919509887695,25.09000015258789,23.329408645629883,64.27189636230469,,19.609333038330078
2018-10-24 00:00:00+00:00,51.18123245239258,22.790000915527344,22.612777709960938,62.83031463623047,,19.233333587646484
2018-10-25 00:00:00+00:00,52.30199432373047,19.270000457763672,22.95814323425293,63.58584976196289,,20.99066734313965
2018-10-26 00:00:00+00:00,51.46916198730469,17.6299991607666,22.785459518432617,58.549007415771484,,22.059999465942383
2018-10-29 00:00:00+00:00,50.50306701660156,16.850000381469727,22.97540855407715,58.98322677612305,,22.323333740234375
2018-10-30 00:00:00+00:00,50.75529861450195,17.200000762939453,23.122196197509766,60.07743453979492,,21.99333381652832
2018-10-31 00:00:00+00:00,52.07830810546875,18.209999084472656,23.743844985961914,60.502960205078125,,22.488000869750977
2018-11-01 00:00:00+00:00,52.87784194946289,20.219999313354492,24.011503219604492,60.885066986083984,,22.95199966430664
2018-11-02 00:00:00+00:00,49.37041091918945,20.229999542236328,24.080570220947266,59.69532775878906,,23.0939998626709
2018-11-05 00:00:00+00:00,47.9688835144043,19.899999618530273,24.227354049682617,60.07743453979492,,22.760000228881836
2018-11-06 00:00:00+00:00,48.487613677978516,20.68000030517578,24.356870651245117,60.416107177734375,,22.737333297729492
2018-11-07 00:00:00+00:00,49.958160400390625,21.84000015258789,24.64179229736328,61.43216323852539,,23.21066665649414
2018-11-08 00:00:00+00:00,49.783851623535156,21.200000762939453,24.926721572875977,61.84032440185547,,23.426666259765625
2018-11-09 00:00:00+00:00,48.82394027709961,21.030000686645508,24.624526977539062,61.27584457397461,,23.367332458496094
2018-11-12 00:00:00+00:00,46.36447525024414,19.030000686645508,23.95969581604004,60.21636962890625,,22.0853328704834
2018-11-13 00:00:00+00:00,45.9012336730957,19.610000610351562,23.96833610534668,60.73744583129883,,22.582000732421875
2018-11-14 00:00:00+00:00,44.60464096069336,20.809999465942383,23.493459701538086,60.08612060546875,,22.933332443237305
2018-11-15 00:00:00+00:00,45.70545196533203,21.489999771118164,24.08921241760254,61.414794921875,,23.229333877563477
2018-11-16 00:00:00+00:00,46.21166229248047,20.65999984741211,23.95969581604004,61.414794921875,,23.62066650390625
2018-11-19 00:00:00+00:00,44.380191802978516,19.110000610351562,23.95969581604004,60.772178649902344,,23.564666748046875
2018-11-20 00:00:00+00:00,42.25979232788086,19.209999084472656,23.64023208618164,59.60179901123047,,23.166000366210938
2018-11-21 00:00:00+00:00,42.2120361328125,18.729999542236328,23.545265197753906,60.09963607788086,,22.54599952697754
2018-11-23 00:00:00+00:00,41.1399040222168,19.3799991607666,23.28623390197754,59.83759689331055,,21.722000122070312
2018-11-26 00:00:00+00:00,41.696266174316406,20.079999923706055,23.795654296875,61.70673370361328,,23.066667556762695
2018-11-27 00:00:00+00:00,41.605533599853516,21.049999237060547,23.951066970825195,61.91634750366211,,22.92799949645996
2018-11-28 00:00:00+00:00,43.20537567138672,21.34000015258789,24.546817779541016,62.92951965332031,,23.191333770751953
2018-11-29 00:00:00+00:00,42.87346649169922,21.43000030517578,24.21009063720703,62.2045783996582,,22.744667053222656
2018-11-30 00:00:00+00:00,42.64185333251953,21.299999237060547,24.520917892456055,62.274452209472656,,23.365333557128906
2018-12-03 00:00:00+00:00,44.13186264038086,23.709999084472656,24.64179229736328,62.61509704589844,,23.89933204650879
2018-12-04 00:00:00+00:00,42.1905517578125,21.1200008392334,23.303504943847656,57.97724533081055,,23.979999542236328
2018-12-06 00:00:00+00:00,41.72013854980469,21.299999237060547,22.817291259765625,58.07331466674805,,24.20400047302246
2018-12-07 00:00:00+00:00,40.23253631591797,19.459999084472656,22.07929039001465,56.632179260253906,,23.864667892456055
2018-12-10 00:00:00+00:00,40.49758529663086,19.989999771118164,21.497570037841797,56.54484558105469,,24.343332290649414
2018-12-11 00:00:00+00:00,40.26595687866211,19.979999542236328,21.341289520263672,55.610294342041016,,24.450666427612305
2018-12-12 00:00:00+00:00,40.378196716308594,20.479999542236328,21.289194107055664,56.02953338623047,,24.440000534057617
2018-12-13 00:00:00+00:00,40.819942474365234,19.860000610351562,21.185007095336914,55.2521858215332,,25.119333267211914
2018-12-14 00:00:00+00:00,39.513790130615234,19.899999618530273,21.25446891784668,53.99448013305664,,24.380666732788086
